price,room_type,accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_is_superhost,instant_bookable,amenities,has_reviews,amenities_count,log_price
148.0,Entire home/apt,4,2.0,2.0,2.0,35.53964,-82.52967,28803,5.0,5.0,5.0,5.0,1,0,"[""Coffee maker"", ""Coffee"", ""Wine glasses"", ""Wifi"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Books and reading material"", ""Cooking basics"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Fire pit"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner""]",1,39,5.003946305945459
180.0,Entire home/apt,4,2.0,2.0,1.0,35.604372496877765,-82.55605710652596,28801,5.0,5.0,5.0,5.0,1,0,"[""Clothing storage: closet"", ""Coffee maker"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Smart lock"", ""Private patio or balcony"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Blender"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Crib""]",1,46,5.198497031265826
95.0,Entire home/apt,2,1.0,1.0,1.0,35.57146667896733,-82.5677088019872,28806,4.79,4.71,4.64,4.79,1,0,"[""Heating - split type ductless system"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Trash compactor"", ""Air conditioning"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Clothing storage: wardrobe"", ""Free street parking"", ""Cooking basics"", ""Essentials"", ""TV"", ""Refrigerator"", ""Shampoo"", ""Bed linens"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Private entrance"", ""First aid kit"", ""Body soap"", ""Microwave"", ""Bathtub"", ""Conditioner"", ""Coffee maker: drip coffee maker""]",1,31,4.564348191467836
128.0,Entire home/apt,6,3.0,3.0,2.0,35.605749218622975,-82.54844143337151,28801,0.0,0.0,0.0,0.0,0,1,"[""Outdoor dining area"", ""Coffee maker"", ""Private backyard"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Outdoor furniture"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Housekeeping - available at extra cost"", ""Dining table"", ""Central air conditioning"", ""Private BBQ grill: gas"", ""Indoor fireplace: gas"", ""Free street parking"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Free driveway parking on premises \u2013 2 spaces"", ""Essentials"", ""Single level home"", ""Iron"", ""TV with Roku"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""First aid kit"", ""Barbecue utensils"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Room-darkening shades""]",0,59,4.859812404361672
171.0,Entire home/apt,4,2.0,2.0,1.5,35.56412825374029,-82.48510528497218,28803,5.0,5.0,5.0,4.5,1,0,"[""Outdoor dining area"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Smart lock"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""High chair"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner""]",1,53,5.147494476813453
2558.0,Entire home/apt,2,0.0,1.0,1.0,35.58471111636312,-82.59212325621304,28806,0.0,0.0,0.0,0.0,0,0,"[""Fire pit"", ""Exterior security cameras on property"", ""Air conditioning"", ""Outdoor shower"", ""Outdoor dining area"", ""Indoor fireplace"", ""Lake access"", ""Noise decibel monitors on property"", ""BBQ grill""]",0,9,7.847371836159788
328.0,Entire home/apt,6,3.0,3.0,3.0,35.59570268849026,-82.55354199275213,28801,4.67,5.0,4.78,4.56,1,1,"[""Elevator"", ""Coffee maker"", ""Toaster"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""City skyline view"", ""Mountain view"", ""Bed linens"", ""Stove"", ""Paid parking off premises"", ""Kitchen"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""Private entrance"", ""Laundromat nearby"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner""]",1,48,5.796057750765372
143.0,Entire home/apt,4,2.0,2.0,2.0,35.58214125117631,-82.49719284343126,28805,5.0,5.0,5.0,5.0,1,1,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smart lock"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Pets allowed"", ""Oven"", ""Freezer"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Washer"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Heating"", ""Microwave"", ""Hair dryer"", ""Indoor fireplace""]",1,41,4.969813299576001
38.0,Shared room,4,1.0,8.0,3.0,35.6430833,-82.5798176,28804,4.6,5.0,4.8,5.0,1,0,"[""Outdoor dining area"", ""EV charger - level 2, tesla only"", ""Coffee maker"", ""Toaster"", ""Coffee"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Breakfast"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hammock"", ""Baking sheet"", ""Air conditioning"", ""Outdoor furniture"", ""Hot water"", ""Housekeeping available every day"", ""Dedicated workspace"", ""Dining table"", ""Luggage dropoff allowed"", ""Backyard"", ""Books and reading material"", ""Sound system"", ""Cooking basics"", ""Iron"", ""Shared patio or balcony"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Extra pillows and blankets"", ""Blender"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Laundromat nearby"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Outlet covers"", ""Microwave""]",1,48,3.6635616461296463
6847.0,Entire home/apt,16,38.0,50.0,22.0,35.49027,-82.5722,28704,0.0,0.0,0.0,0.0,0,0,"[""Fire pit"", ""Free parking on premises"", ""Air conditioning"", ""TV"", ""Outdoor dining area"", ""Self check-in"", ""Carbon monoxide alarm"", ""Hot tub"", ""Pets allowed"", ""Indoor fireplace"", ""Keypad"", ""Wifi"", ""BBQ grill"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm""]",0,16,8.831711917821577
76.0,Entire home/apt,2,1.0,1.0,1.0,35.59164610509845,-82.55263607872872,28801,4.77,4.77,5.0,4.77,1,1,"[""Lockbox"", ""Fire pit"", ""First aid kit"", ""Self check-in"", ""Air conditioning"", ""TV"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",1,13,4.343805421853684
60.0,Private room,2,2.0,1.0,2.0,35.59225547588323,-82.5501005158198,28801,4.74,4.8,4.94,4.83,1,0,"[""Lockbox"", ""First aid kit"", ""Self check-in"", ""Air conditioning"", ""Paid dryer \u2013 In building"", ""Lock on bedroom door"", ""TV"", ""Carbon monoxide alarm"", ""Paid washer \u2013 In building"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Paid parking garage off premises""]",1,14,4.110873864173311
47.0,Private room,2,2.0,1.0,2.0,35.591160435829686,-82.55075192171657,28801,4.72,4.79,4.72,4.72,1,1,"[""Lockbox"", ""Fire pit"", ""First aid kit"", ""Self check-in"", ""Air conditioning"", ""TV"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",1,14,3.8712010109078907
99.0,Entire home/apt,6,5.0,5.0,2.0,35.55804216213591,-82.49898200563113,28803,4.5,5.0,4.5,4.75,1,0,"[""Stainless steel oven"", ""Outdoor dining area"", ""Coffee maker"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Backyard"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Exercise equipment"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Freezer"", ""Bed linens"", ""Crib - always at the listing"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""Private entrance"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner""]",1,55,4.605170185988092
105.0,Entire home/apt,3,2.0,2.0,1.5,35.581756,-82.5845789,28806,0.0,0.0,0.0,0.0,0,0,"[""Free parking on premises"", ""Air conditioning"", ""TV"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",0,8,4.663439094112067
259.0,Entire home/apt,5,3.0,3.0,2.0,35.59726157782342,-82.55282297332138,28801,4.67,5.0,4.67,4.67,1,0,"[""Provided shampoo"", ""Coffee maker"", ""Provided conditioner"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Dove Sensitive body soap"", ""Shower gel"", ""Hot water"", ""Dryer"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Heating"", ""Microwave"", ""Hair dryer""]",1,47,5.560681631015528
182.0,Entire home/apt,4,2.0,2.0,1.5,35.60433732675384,-82.55614843625332,28801,5.0,5.0,5.0,4.96,1,0,"[""Electric stove"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Free street parking"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Shared patio or balcony"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Exterior security cameras on property"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Coffee maker: drip coffee maker"", ""Crib"", ""Room-darkening shades""]",1,44,5.209486152841421
451.0,Entire home/apt,8,4.0,4.0,2.5,35.60282391189205,-82.55638779593633,28801,5.0,5.0,4.75,5.0,1,0,"[""Outdoor dining area"", ""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Patio or balcony"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Smart lock"", ""Free street parking"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""First aid kit"", ""Exterior security cameras on property"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Microwave"", ""Conditioner"", ""Crib"", ""Room-darkening shades""]",1,45,6.113682179832232
47.0,Private room,2,1.0,1.0,1.0,35.590900024052495,-82.5501290297636,28801,4.88,4.78,4.94,4.84,1,1,"[""Lockbox"", ""Fire pit"", ""First aid kit"", ""Self check-in"", ""Air conditioning"", ""TV"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Wifi"", ""Kitchen"", ""Fire extinguisher"", ""Smoke alarm"", ""Washer""]",1,14,3.8712010109078907
56.0,Private room,1,1.0,1.0,1.0,35.592164672498875,-82.55172220432566,28801,4.88,4.76,4.96,4.88,1,1,"[""Mini fridge"", ""Outdoor dining area"", ""Wifi"", ""Fire extinguisher"", ""Smoke alarm"", ""Lockbox"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Shared backyard"", ""Radiant heating"", ""TV"", ""Lock on bedroom door"", ""Paid parking off premises"", ""Kitchen"", ""Washer"", ""Fire pit"", ""First aid kit""]",1,19,4.04305126783455
195.0,Entire home/apt,4,2.0,2.0,2.0,35.596117769967755,-82.55111483482047,28801,5.0,5.0,5.0,5.0,1,0,"[""Elevator"", ""Electric stove"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking garage off premises"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Self check-in"", ""Long term stays allowed"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dining table"", ""Keypad"", ""Central air conditioning"", ""Free street parking"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Free washer \u2013 In unit"", ""Oven"", ""Bed linens"", ""Clothing storage: closet and dresser"", ""Kitchen"", ""Hangers"", ""Extra pillows and blankets"", ""Blender"", ""Private entrance"", ""First aid kit"", ""Exterior security cameras on property"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Coffee maker: drip coffee maker""]",1,48,5.278114659230518
200.0,Entire home/apt,10,4.0,5.0,3.0,35.4882156,-82.58232,28704,5.0,5.0,5.0,5.0,1,0,"[""Mini fridge"", ""Outdoor dining area"", ""Clothing storage: closet and wardrobe"", ""Toaster"", ""Coffee"", ""Rice maker"", ""Cleaning products"", ""Wine glasses"", ""Drying rack for clothing"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Hammock"", ""Baking sheet"", ""Free dryer \u2013 In unit"", ""Trash compactor"", ""Air conditioning"", ""Outdoor furniture"", ""Long term stays allowed"", ""Shower gel"", ""Pack \u2019n play/Travel crib"", ""Hot water"", ""Carbon monoxide alarm"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Dining table"", ""Fast wifi \u2013 57 Mbps"", ""Coffee maker: Keurig coffee machine, pour-over coffee"", ""Bread maker"", ""Private patio or balcony"", ""Books and reading material"", ""Cooking basics"", ""Single level home"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Game console"", ""Crib - always at the listing"", ""Stove"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Ethernet connection"", ""Board games"", ""Blender"", ""Private entrance"", ""Arcade games"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Private backyard \u2013 Fully fenced"", ""Fire pit"", ""Indoor fireplace: electric"", ""Central heating"", ""Portable fans"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Conditioner"", ""Hot tub"", ""Room-darkening shades"", ""Life size games""]",1,75,5.303304908059076
81.0,Entire home/apt,1,2.0,1.0,1.0,35.5994801,-82.5641085,28801,5.0,5.0,5.0,5.0,0,0,"[""Coffee maker"", ""Ceiling fan"", ""Toaster"", ""Cleaning products"", ""Wine glasses"", ""Wifi"", ""Dishwasher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Keypad"", ""Books and reading material"", ""Cooking basics"", ""Essentials"", ""TV"", ""Iron"", ""Refrigerator"", ""Shampoo"", ""Hot water kettle"", ""Oven"", ""Freezer"", ""Bed linens"", ""Stove"", ""Kitchen"", ""Clothing storage"", ""Hangers"", ""Extra pillows and blankets"", ""Washer"", ""Blender"", ""Heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Cleaning available during stay"", ""Conditioner"", ""Room-darkening shades""]",1,42,4.406719247264253
261.0,Entire home/apt,10,4.0,6.0,3.5,35.56550090321027,-82.6552842075822,28715,5.0,5.0,5.0,5.0,0,1,"[""Electric stove"", ""Outdoor dining area"", ""Private backyard"", ""Ceiling fan"", ""Toaster"", ""Coffee"", ""Rice maker"", ""Wine glasses"", ""Stainless steel double oven"", ""Wifi"", ""Dishwasher"", ""Fire extinguisher"", ""Smoke alarm"", ""Dishes and silverware"", ""Baking sheet"", ""Self check-in"", ""Air conditioning"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Hot water"", ""Dedicated workspace"", ""Dining table"", ""Keypad"", ""Children\u2019s dinnerware"", ""Private patio or balcony"", ""Books and reading material"", ""Sound system"", ""Fireplace guards"", ""Cooking basics"", ""TV"", ""Iron"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Refrigerator"", ""Shampoo"", ""Pets allowed"", ""Freezer"", ""Bed linens"", ""Crib - always at the listing"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""BBQ grill"", ""Kitchen"", ""Free parking on premises"", ""Clothing storage"", ""Hangers"", ""Free dryer \u2013 In building"", ""Extra pillows and blankets"", ""Washer"", ""Board games"", ""Fire pit"", ""First aid kit"", ""Exterior security cameras on property"", ""Barbecue utensils"", ""Central heating"", ""Body soap"", ""Hair dryer"", ""Bathtub"", ""Microwave"", ""Indoor fireplace"", ""Conditioner""]",1,60,5.568344503761097
